,President - 1,President - 2
8455,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8456,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8457,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8459,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8461,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8462,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8463,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8464,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8465,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8466,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8467,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8470,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8471,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8472,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8473,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8474,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8476,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8477,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8478,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8480,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8481,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8482,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8483,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8484,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8487,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8490,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8491,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8493,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8496,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8497,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8499,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8502,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8503,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8505,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8506,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8507,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8509,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8510,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8512,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8513,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8514,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8515,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8516,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8517,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8518,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8519,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8520,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8523,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8524,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8525,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8526,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8528,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8531,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8533,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8535,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8536,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8537,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8538,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8539,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8540,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8541,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8542,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8543,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8544,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8545,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8546,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8547,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8549,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8551,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8554,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8555,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8556,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8557,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8558,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8559,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8560,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8562,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8564,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8565,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8567,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8568,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8569,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8570,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8571,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8572,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8573,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8574,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8576,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8577,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8578,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8579,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8580,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8581,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8582,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8583,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8584,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8585,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8586,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8587,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8588,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8589,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8591,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8592,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8593,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8594,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8595,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8597,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8598,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8599,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8600,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8601,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8602,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8604,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8606,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8607,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8608,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8610,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8612,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8613,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8614,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8615,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8616,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8617,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8618,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8619,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8620,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8621,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8622,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8626,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8627,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8628,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8629,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8630,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8631,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8632,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8633,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8634,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8636,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8637,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8638,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8639,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8641,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8642,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8643,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8644,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8645,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8649,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8650,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8651,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8652,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8654,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8655,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8656,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8658,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8659,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8660,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8661,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8664,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8665,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8666,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8667,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8668,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8669,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8670,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8671,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8673,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8674,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8675,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8677,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8678,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8680,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8681,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8682,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8683,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8684,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8688,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8689,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8690,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8691,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8692,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8693,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8694,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8695,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8696,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8697,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8699,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8701,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8703,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8704,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8705,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8707,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8708,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8709,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8710,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8711,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8712,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8715,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8718,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8719,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8721,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8723,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8724,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8726,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8728,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8729,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8730,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8731,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8732,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8734,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8735,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8738,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8739,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8741,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8742,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8743,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8744,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8745,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8746,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8747,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8748,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8752,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8754,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8756,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8758,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8759,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8760,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8761,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8762,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8763,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8764,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8765,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8766,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8767,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8768,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8769,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8772,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8773,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8774,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8775,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8776,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8777,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8779,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8780,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8782,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8783,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8784,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8785,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8786,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8787,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8788,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8789,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8790,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8791,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8792,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8794,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8796,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8798,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8799,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8800,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8801,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8806,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8809,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8811,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8812,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8813,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8816,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8817,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8818,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8820,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8822,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8823,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8824,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8825,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8826,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8827,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8828,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8829,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8830,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8832,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8833,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8834,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8835,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8836,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8837,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8838,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8840,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8842,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8844,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8846,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8847,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8848,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8849,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8850,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8851,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8852,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8853,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8854,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8855,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8856,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8857,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8858,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8859,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8861,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8862,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8863,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8864,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8865,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8867,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8868,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8869,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8870,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8873,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8874,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8875,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8877,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8880,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8881,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8883,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8885,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8886,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8887,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8888,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8889,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8890,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8891,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8892,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8893,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8895,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8896,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8897,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8898,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8899,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8900,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8901,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8903,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8904,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8905,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8906,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8907,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8908,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8909,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8912,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8913,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8914,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8916,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8918,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8919,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8920,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8921,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8922,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8925,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8926,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8927,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8928,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8929,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8930,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8931,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8932,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8933,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8934,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8935,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8936,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8937,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8938,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8940,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8941,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8942,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8944,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8947,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8948,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8949,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8950,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8951,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8952,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8953,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8954,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8955,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8956,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8957,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8958,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8959,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8960,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8961,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8962,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8963,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8964,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8965,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8966,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8968,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8969,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8970,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8971,"Catherine Bauer | Student Action | Tenacious ideas, tangible solutions. | ♥",
8972,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8973,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8974,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8975,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8976,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8977,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8979,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8980,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
8981,Chaka Tellem | ElevateCal | Current ASUC President | ♥,
